valid_score_mean,valid_score_std,valid_time_mean,train_score_mean,train_score_std,train_time_mean,data_transfo_time,estimator,iteration
0.5676569944158958,0.04910680569931045,0.004397058486938476,0.707208739740057,0.007021395458013089,0.20518832206726073,0.2633929029980209,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=0.48, gamma=0.34,
             importance_type='gain', learning_rate=0.07, max_delta_step=0,
             max_depth=3, min_child_weight=13, missing=None, n_estimators=150,
             n_jobs=-1, nthread=None, objective='reg:squarederror',
             random_state=42, reg_alpha=0.2, reg_lambda=1.3, scale_pos_weight=1,
             seed=None, silent=None, subsample=0.73, verbosity=1)",1
