country_code,country,croissance_population,food_proportion_animal_protein,food_protein_g_capita_day,food_supply_kcal_capita_day,animals_proportion_poultry_protein,poultry_balance_commerciale_tonnes,poultry_food_supply_tonnes,poultry_food_proportion_import,taux_urbanisation,political_stability,gdp_per_capita_usd,income_variability,doing_business_score
40,Chili,0.10528406456339057,0.5182005494505494,87.36000000000001,2979.0,0.2730284956925116,32000.0,643000.0,0.12597200622083982,0.8997483934874353,0.36,15941.397938999999,0.9399127223900637,74.76
41,"Chine, continentale",0.058521573343943034,0.4007345439706182,98.02000000000001,3109.0,0.10845213849287168,-20000.0,18284000.0,0.031940494421352,0.5327468963595116,-0.54,6947.741982,0.48247024766806046,75.61
44,Colombie,0.12314507983234346,0.5200372786579683,64.38,2804.0,0.24581839904420552,-57000.0,1332000.0,0.04354354354354354,0.7745138397601115,-1.29,8030.585914,1.890156918687589,63.03
46,Congo,0.35656451827955826,0.43061737952390167,51.67,2208.0,0.20269662921348314,-51000.0,58000.0,0.8793103448275862,0.604051485532769,-0.48,3747.3591340000003,2.128623188405797,37.99
48,Costa Rica,0.1406771884727258,0.5459632294164668,75.06,2847.0,0.1786237188872621,-5000.0,119000.0,0.06722689075630252,0.7759578922408014,0.68,10569.665626,0.5268703898840885,64.93
49,Cuba,0.014876274857412941,0.34965881576051067,90.86,3408.0,0.192949323260938,-195000.0,227000.0,0.8590308370044053,0.7588493929329986,0.37,6760.153440000001,3.1690140845070425,
50,Chypre,0.1513069629203181,0.5804664347377915,77.61,2649.0,0.19778024417314097,-12000.0,28000.0,0.4642857142857143,0.6697234713645296,0.56,27944.122812999998,0.9437523593808984,77.19
52,Azerbaïdjan,0.12246023642807358,0.32292002147074605,93.15,3118.0,0.11835106382978725,-5000.0,99000.0,0.050505050505050504,0.5426216315249828,-0.41,7901.783462,1.6356638871071199,78.95
53,Bénin,0.33028094336122793,0.2211702623001707,64.43,2619.0,0.48912280701754385,-185000.0,203000.0,0.9113300492610837,0.4445978095149849,0.3,910.6692009999999,0.572737686139748,56.71
54,Danemark,0.04656589755127527,0.6411975388006245,108.88999999999999,3367.0,0.15239186479518765,21000.0,150000.0,0.6733333333333333,0.8703361602549355,0.96,60942.805627,0.891000891000891,88.54
55,Dominique,0.032913415034311555,0.513967213114754,76.25,2930.0,0.2602704771625415,-4000.0,2000.0,2.0,0.6859116022099447,1.12,6933.415429000001,1.3993174061433447,66.45
56,République dominicaine,0.14647314379510612,0.45360824742268036,58.2,2615.0,0.3087121212121212,-15000.0,287000.0,0.08362369337979095,0.7799982609196351,0.21,6094.728502,1.7973231357552581,61.68
57,Bélarus,-0.02681217167789829,0.5858026007247922,93.82,3249.0,0.19213973799126638,91000.0,293000.0,0.05460750853242321,0.7489892816699656,0.01,7967.962369,1.9698368728839644,77.16
58,Équateur,0.17848135545980637,0.5953389830508475,61.36,2345.0,0.19052833287708731,-1000.0,344000.0,0.0029069767441860465,0.6360649430097807,-0.18,6074.090829,1.9616204690831556,58.46
59,Égypte,0.21391018635331305,0.2551336691204959,103.24000000000001,3522.0,0.19134396355353075,-124000.0,1184000.0,0.10557432432432433,0.3931158459901643,-1.64,3015.145298,0.8517887563884157,47.78
60,El Salvador,0.04676218091328255,0.3511821974965229,71.9,2577.0,0.23405940594059407,-12000.0,126000.0,0.1349206349206349,0.6671861754146725,-0.03,3515.9472,1.0089251067132325,69.43
63,Estonie,-0.03740160491336264,0.5124157844080847,103.9,3253.0,0.13410969196093162,-9000.0,27000.0,0.7407407407407407,0.659630285420261,0.75,19020.818691,2.090378112511528,84.33
66,Fidji,0.0772530454503153,0.42622282608695655,73.6,2944.0,0.21740516416958877,-1000.0,18000.0,0.05555555555555555,0.5305775165820749,-0.05,4763.100059,0.5095108695652174,65.88
67,Finlande,0.04008204927279979,0.6203703703703703,117.72,3368.0,0.11214569355059564,-3000.0,108000.0,0.14814814814814814,0.8379331922651885,1.39,49659.588178,0.29691211401425177,88.44
68,France,0.05565342034051568,0.6274314665701619,110.53,3482.0,0.12631578947368421,156000.0,1474000.0,0.28697421981004073,0.7951462296172881,0.45,42532.438874,0.48822515795519816,84.31
70,Polynésie française,0.10072072724638725,0.6588538977800723,96.85,2927.0,0.2642219087917254,-16000.0,14000.0,1.1428571428571428,0.5676603492147058,,22045.687291,0.20498804236419543,
72,Djibouti,0.18200668323194247,0.22915717539863328,65.85,2607.0,0.04572564612326043,-2000.0,2000.0,1.0,0.7514152079653124,-0.1,1477.363042,1.1123897199846566,64.55
73,Géorgie,-0.11643643857000163,0.35783461633970703,80.53999999999999,2904.0,0.1439972241498959,-43000.0,53000.0,0.8113207547169812,0.5719538991228179,-0.44,3989.3453409999997,2.2382920110192837,80.99
74,Gabon,0.36827652983934,0.49671014660048485,86.63,2829.0,0.2746920752963049,-70000.0,55000.0,1.2727272727272727,0.7971683915057248,0.33,9679.722828,1.5553199010250973,47.34
75,Gambie,0.3730115478284499,0.22911927201819954,61.54,2629.0,0.06312056737588653,-4000.0,5000.0,0.8,0.5805798236348265,-0.05,735.236078,1.2552301255230125,57.33
79,Allemagne,-0.005158208832439004,0.6051776749680086,101.59,3498.0,0.1180871828236825,-112000.0,1469000.0,0.5364193328795098,0.762366431195054,0.93,46176.177749,0.5717552887364208,85.24
80,Bosnie-Herzégovine,-0.04610653921270558,0.33198734039070177,91.63,3154.0,0.1472715318869165,-9000.0,50000.0,0.28,0.41942757820459864,-0.4,5042.748881,1.9023462270133165,68.12
81,Ghana,0.28852799428291465,0.2666460204397646,64.58,3016.0,0.1562137049941928,-173000.0,224000.0,0.7723214285714286,0.5185056500069023,0.06,2401.815577,1.6246684350132625,58.16
83,Kiribati,0.22093481073176213,0.48138551752352376,73.33,3040.0,0.15609065155807367,-1000.0,2000.0,0.5,0.4154420233104528,1.28,1705.492959,1.480263157894737,54.2
84,Grèce,0.006913553323424804,0.544485294117647,108.80000000000001,3400.0,0.10938555030384875,-54000.0,175000.0,0.41714285714285715,0.7602195860899367,-0.17,21186.790514,0.4117647058823529,74.97
86,Grenade,0.034520146520146344,0.6010984246278365,69.19,2447.0,0.3479201731185381,-7000.0,5000.0,1.4,0.3557960135588099,0.43,7955.606892,2.125051082958725,54.75
89,Guatemala,0.2476494098865658,0.27977404675976775,63.73,2419.0,0.27481772293886714,-81000.0,254000.0,0.35039370078740156,0.5024559806629993,-0.67,3452.8289299999997,1.777594047126912,59.96
90,Guinée,0.2391840339391147,0.17772215269086358,55.93,2566.0,0.0653923541247485,-13000.0,21000.0,0.6190476190476191,0.3686395879553925,-1.23,726.0894040000001,1.441932969602494,53.87
91,Guyana,0.008278169917949718,0.4537106918238994,79.5,2764.0,0.318824507901303,-2000.0,29000.0,0.06896551724137931,0.2993664265428101,-0.46,3944.1788130000004,2.4240231548480464,60.03
93,Haïti,0.162113916345608,0.2126545149800964,47.73,2091.0,0.22167487684729062,-70000.0,78000.0,0.8974358974358975,0.5555242942333117,-0.63,803.9739910000001,2.2955523672883786,43.33
95,Honduras,0.23087934708602909,0.35758323057953145,64.88,2641.0,0.2823275862068966,-14000.0,164000.0,0.10365853658536585,0.5007365047757596,-0.44,2136.773905,0.8330177962892844,55.59
96,Chine - RAS de Hong-Kong,0.05396183836483237,0.7308406874129122,129.18,3290.0,0.20739328460968118,-380000.0,395000.0,3.0025316455696203,1.0077309157312697,0.92,38566.712121,0.729483282674772,84.7
97,Hongrie,-0.029605630314310183,0.5339928970065956,78.84,3036.0,0.21947743467933492,147000.0,237000.0,0.23628691983122363,0.7111542856887384,0.8,13739.589941999999,1.1857707509881423,77.54
98,Croatie,-0.02532270845893292,0.5688203912270302,84.35,3059.0,0.06294289287203002,-8000.0,37000.0,0.4864864864864865,0.585218217001893,0.64,13595.306568,1.8306636155606408,76.42
99,Islande,0.13570664555203638,0.7224801557585742,133.54000000000002,3379.0,0.11276948590381426,-1000.0,9000.0,0.1111111111111111,0.9466224707900522,1.29,49027.815664999995,1.331754957087896,83.3
100,Inde,0.1539080080954789,0.19900414937759336,60.25,2458.0,0.05254378648874062,6000.0,2352000.0,0.0,0.31332537111352293,-1.23,1499.38242,1.2611879576891782,61.26
101,Indonésie,0.14276913304498207,0.2847724714584339,62.19,2776.0,0.14285714285714285,-1000.0,1874000.0,0.0005336179295624333,0.5180271463895875,-0.52,3620.663981,0.6484149855907781,66.14
102,Iran (République islamique d'),0.1253063659908309,0.2545829514207149,87.28,3095.0,0.40684068406840684,20000.0,1965000.0,0.008651399491094147,0.7233055239966266,-1.25,6966.659601,0.9046849757673667,56.95
103,Iraq,0.3221335835008674,0.2071349992142071,63.63,2545.0,0.4006069802731412,-413000.0,501000.0,0.8243512974051896,0.6902114901081349,-2.01,6112.878863,1.0609037328094302,45.38
104,Irlande,0.15617055438546612,0.5892191618943732,110.00999999999999,3599.0,0.1673866090712743,-27000.0,121000.0,0.6611570247933884,0.6193324301516863,0.9,51023.48606,0.3612114476243401,83.1
105,Israël,0.23176338239164251,0.5655091689426454,128.15,3610.0,0.3557334069270043,8000.0,483000.0,0.0,0.909769271733342,-1.1,37452.126320999996,1.3296398891966759,75.31
106,Italie,0.026157188370578455,0.5367741935483871,108.5,3578.0,0.13203983516483517,78000.0,1135000.0,0.07665198237885462,0.7020807803177582,0.5,35705.760553,0.22358859698155395,77.58
107,Côte d'Ivoire,0.24248378970839157,0.23363527602119294,58.510000000000005,2799.0,0.05925384052670081,-1000.0,49000.0,0.02040816326530612,0.4880177428054377,-1.05,1423.602446,1.1789924973204715,60.92
108,Kazakhstan,0.12965400882662337,0.591847318742869,96.41,3264.0,0.10865755345250613,-168000.0,302000.0,0.5662251655629139,0.5098326828035405,-0.4,13752.023575,1.133578431372549,84.15
109,Jamaïque,0.05135315580287059,0.48213589710276733,76.97,2745.0,0.4311506332524926,-42000.0,146000.0,0.2945205479452055,0.5304222901479657,0.18,5005.595035,0.7285974499089253,69.79
110,Japon,0.0019140331252991416,0.5523766100535734,87.73,2727.0,0.14341725134131242,-1047000.0,2469000.0,0.42770352369380316,0.9164792680269453,1.02,40180.809978,1.3934726806013935,80.44
112,Jordanie,0.5589802352294166,0.34150018846588764,79.59,3100.0,0.4407652685798381,-60000.0,243000.0,0.345679012345679,0.7193960775252619,-0.61,3995.672686,0.22580645161290322,63.62
113,Kirghizistan,0.1339790422261855,0.4114607797087835,85.16,2817.0,0.02168949771689498,-51000.0,13000.0,3.923076923076923,0.3463276732781965,-0.91,1290.514,0.9229676961306355,63.95
114,Kenya,0.31338206851677763,0.2571151358344114,61.839999999999996,2206.0,0.010062893081761006,0.0,21000.0,0.0,0.24518214519160159,-1.17,1229.101416,0.8159564823209429,65.36
115,Cambodge,0.16879693995016298,0.291044776119403,65.66,2476.0,0.029304029304029307,-1000.0,28000.0,0.03571428571428571,0.20471184525383335,-0.14,1028.41917,0.9693053311793215,54.14
116,République populaire démocratique de Corée,0.06149217411105368,0.18305762588620253,55.01,2094.0,0.05461767626613705,0.0,44000.0,0.0,0.6034925351725303,-0.44,666.272365,0.14326647564469913,
117,République de Corée,0.03945333003653628,0.47952182952182953,96.2,3334.0,0.11771081725558204,-98000.0,788000.0,0.16624365482233502,0.8076272908408701,0.28,26024.012111,1.0197960407918416,88.39
118,Koweït,0.6589162046509227,0.4950110864745011,108.24,3501.0,0.34079880552444947,-136000.0,181000.0,0.7679558011049724,0.9203150857954331,0.17,48401.609793999996,2.6278206226792347,66.56
119,Lettonie,-0.11492491678502903,0.5577196629828208,91.39,3175.0,0.14145575828918971,-16000.0,42000.0,0.6904761904761905,0.677913978157414,0.59,14823.119575,0.5039370078740157,83.02
120,République démocratique populaire lao,0.1639708612860722,0.21175616835994193,68.9,2451.0,0.09252912954078137,0.0,28000.0,0.0,0.3801384759576365,0.07,1838.80602,1.0607915136678907,48.27
121,Liban,0.4254095136410889,0.3678333960607201,79.71000000000001,3065.0,0.247612551159618,-11000.0,98000.0,0.17346938775510204,0.8001208088850443,-1.69,8882.803954,2.0554649265905383,56.24
122,Lesotho,0.10388629980652686,0.17383025027203483,73.52,2529.0,0.2699530516431925,-17000.0,21000.0,0.8095238095238095,0.25739257500256213,0.34,1193.004244,0.276789244760775,67.9
123,Libéria,0.3754719239543387,0.21614445034519386,37.66,2204.0,0.36732186732186733,-25000.0,38000.0,0.6578947368421053,0.4901008820912999,-0.48,451.67255300000005,2.041742286751361,55.39
126,Lituanie,-0.12213679198864091,0.6144762210796916,124.47999999999999,3417.0,0.12119231272061708,11000.0,81000.0,0.4074074074074074,0.6698936454862887,0.96,15483.230066,1.9022534386889085,81.5
128,Chine - RAS de Macao,0.25142834789751967,0.6443108720868923,94.83,2915.0,0.19705400981996724,-17000.0,21000.0,0.8095238095238095,0.9835614344932021,0.76,89525.34487999999,1.4065180102915953,
129,Madagascar,0.32883608045099,0.21469895007499462,46.67,2052.0,0.10578842315369262,0.0,72000.0,0.0,0.33778370644043637,-0.66,538.048867,0.4873294346978557,59.82
130,Malawi,0.3437276150395969,0.12068164213787762,64.55,2367.0,0.059050064184852376,1000.0,23000.0,0.0,0.1573797952084276,-0.21,319.134755,0.6337135614702155,60.13
131,Malaisie,0.2032517058510528,0.5564407402867998,81.59,2916.0,0.2927312775330396,-18000.0,1219000.0,0.03855619360131255,0.7330942987856891,0.05,10882.259575,1.131687242798354,76.79
132,Maldives,0.31497407423339485,0.7021154945683248,122.42999999999999,2732.0,0.0732899022801303,-10000.0,6000.0,1.6666666666666667,0.3769379235374197,0.13,8291.479879999999,1.720351390922401,59.9
133,Mali,0.37256495724160543,0.27805164319248826,85.2,2891.0,0.04432249894470241,-3000.0,47000.0,0.06382978723404255,0.3562515376732527,-1.72,803.855017,1.764095468695953,58.12
134,Malte,0.04968862456629397,0.5594925237879474,110.35,3378.0,0.17476514415289923,-9000.0,11000.0,0.8181818181818182,0.9643280739806165,1.04,23972.335472,0.3848431024274719,72.37
136,Mauritanie,0.33446529170134287,0.3986112745674944,84.97,2875.0,0.05107764983761441,-17000.0,22000.0,0.7727272727272727,0.5779923318052694,-1.01,1429.1895849999999,0.6608695652173913,51.24
137,Maurice,0.03829299400989572,0.4506054090754781,88.37,3065.0,0.3292315419387242,-2000.0,48000.0,0.041666666666666664,0.396321168813581,0.94,9662.833893,2.1533442088091355,81.85
138,Mexique,0.1599341494682911,0.4639963482825516,87.63,3072.0,0.21101819970486968,-839000.0,3685000.0,0.230393487109905,0.7856065511670292,-0.71,10400.569943999999,0.6184895833333334,74.36
141,Mongolie,0.16191765554901294,0.6006931550934522,80.78999999999999,2510.0,0.021223985163816197,-8000.0,9000.0,0.8888888888888888,0.6962898211882652,0.49,4385.369600999999,0.8366533864541833,66.31
143,Maroc,0.1333882992716411,0.27203104258143573,97.93,3402.0,0.27177177177177175,-2000.0,686000.0,0.0058309037900874635,0.5777075669016395,-0.49,3158.206345,0.3527336860670194,75.04
144,Mozambique,0.34071668956277357,0.13894967177242887,45.7,2283.0,0.07401574803149606,-10000.0,36000.0,0.2777777777777778,0.309491369796869,-0.23,605.9858849999999,1.4892685063512923,61.1
146,République de Moldova,-0.023895124370571952,0.4934883069598096,71.41,2714.0,0.17508513053348465,-19000.0,63000.0,0.30158730158730157,0.38433959632256076,0.0,1961.0720760000002,1.8054532056005896,78.31
147,Namibie,0.16611084123863917,0.33888022187554173,57.69,2171.0,0.22506393861892585,-16000.0,28000.0,0.6428571428571429,0.4442400669970473,,5490.05793,3.132197144173192,67.62
149,Népal,0.12162770444649817,0.16572668112798264,69.15,2673.0,0.04537521815008726,0.0,43000.0,0.0,0.17756887452738598,-1.13,651.313871,0.5985783763561542,62.52
150,Pays-Bas,0.03942657440294717,0.6781526895193771,111.72999999999999,3228.0,0.13065857199419295,566000.0,401000.0,1.42643391521197,0.8884433741957025,1.14,52074.773951999996,0.37174721189591076,85.22
153,Nouvelle-Calédonie,0.16381662563437138,0.6010571067448006,87.03,2853.0,0.29306060026763525,-11000.0,11000.0,1.0,0.6767332724933083,,38344.045038,0.5257623554153522,
154,Macédoine du Nord,0.010866230387654552,0.41077569736339326,78.50999999999999,2949.0,0.20093023255813955,-38000.0,40000.0,0.95,0.5784354391375794,-0.42,5211.499148,1.865038996269922,82.31
155,Vanuatu,0.27230051667638344,0.4194890929965556,69.68,2835.0,0.13752993499828942,-2000.0,3000.0,0.6666666666666666,0.2546989436758815,1.16,3167.3430559999997,0.3880070546737213,62.99
156,Nouvelle-Zélande,0.12318485834032167,0.592348427537015,92.53,3137.0,0.22386425834701695,12000.0,158000.0,0.006329113924050633,0.8599809143365386,1.45,42232.040825,1.0519604717883329,84.34
157,Nicaragua,0.13449423274225536,0.3045101982189026,69.62,2638.0,0.32075471698113206,-6000.0,130000.0,0.046153846153846156,0.5946406734090772,-0.25,1847.2007260000003,0.9476876421531463,62.58
158,Niger,0.45583955590916236,0.1819866567828021,80.94,2547.0,0.025118805159538356,-2000.0,19000.0,0.10526315789473684,0.17631777975610174,-1.32,416.139942,0.5104043973301924,59.32
159,Nigéria,0.30200807011865116,0.15448557089084064,63.76,2700.0,0.05482233502538072,-1000.0,301000.0,0.0033222591362126247,0.4657291486539988,-2.09,2996.963827,0.8148148148148148,48.75
162,Norvège,0.11093725178365665,0.5950405770964833,110.89999999999999,3486.0,0.12971662373086834,-2000.0,106000.0,0.018867924528301886,0.7939674629281552,1.35,103110.441896,0.6310958118187033,88.61
165,Pakistan,0.2302532898345384,0.41631032376298105,65.48,2440.0,0.06162876008804108,1000.0,912000.0,0.0021929824561403508,0.37949260479164915,-2.6,1212.1813359999999,0.860655737704918,57.59
166,Panama,0.1960903335250752,0.5242290748898679,79.44999999999999,2733.0,0.22232893157262906,-13000.0,119000.0,0.12605042016806722,0.6643580163096574,-0.14,11879.756529,0.6586169045005489,62.17
167,Tchéquie (la),0.034690339952713645,0.5771121527380816,87.47,3256.0,0.1283676703645008,-51000.0,204000.0,0.4950980392156863,0.7380249207110757,1.08,19765.238618,0.33783783783783783,80.28
169,Paraguay,0.1529596376572544,0.48338283128270393,70.71000000000001,2589.0,0.05558806319485079,-1000.0,43000.0,0.023255813953488372,0.622540188748697,-0.74,4479.905893,2.549246813441483,63.9
170,Pérou,0.1346801279305636,0.36091831286705817,74.92,2700.0,0.21560650887573965,-28000.0,356000.0,0.08707865168539326,0.7746950537654672,-0.81,6583.118622,0.3333333333333333,64.6
171,Philippines,0.186061838313476,0.41471962616822433,59.92,2570.0,0.1601609657947686,-92000.0,1171000.0,0.08454312553373185,0.4459358224434529,-1.08,2760.290133,1.1673151750972763,62.1
173,Pologne,-0.0033657375488003183,0.5249827535232089,101.47,3451.0,0.20818471935423313,581000.0,1048000.0,0.046755725190839696,0.6047045414459215,0.97,13684.131318000002,0.8693132425383947,80.04
174,Portugal,0.003867699337272157,0.6068368359339767,110.87,3477.0,0.18608799048751484,-46000.0,320000.0,0.2,0.6281506247248917,0.75,21474.211015,0.6039689387402933,84.51
175,Guinée-Bissau,0.2727009193143817,0.20186194368755678,44.04,2293.0,0.07086614173228346,-1000.0,3000.0,0.3333333333333333,0.48392947942158615,-0.9,621.94077,0.9594417793283908,47.78
176,Timor-Leste,0.23262063252197018,0.30858831710709317,57.52,2132.0,0.1076056338028169,-6000.0,6000.0,1.0,0.3011636605576317,-0.38,4770.327214,1.0318949343339587,45.97
181,Zimbabwe,0.19159638550163938,0.24322647362978284,48.35,2110.0,0.14370748299319727,-6000.0,70000.0,0.08571428571428572,0.3069094396056569,-0.67,1026.388289,1.7535545023696681,48.89
183,Roumanie,-0.07642892865494122,0.45821605357662815,103.03,3359.0,0.13238720610040244,-11000.0,334000.0,0.2694610778443114,0.5864118064195191,0.18,9544.854848,0.8038106579339089,79.26
184,Rwanda,0.2747361683508931,0.09839816933638443,56.81,2228.0,0.08050089445438283,0.0,16000.0,0.0,0.2859586823532729,-0.11,688.876883,1.0771992818671454,74.21
185,Fédération de Russie,-0.006829664785750644,0.5462854920264488,102.84,3360.0,0.1650053399786401,-500000.0,3928000.0,0.134928716904277,0.7345784107395387,-0.74,15997.000015000001,0.9523809523809523,75.8
188,Saint-Kitts-et-Nevis,0.12393776687946545,0.6302544247787611,72.32,2491.0,0.42189556823168056,-4000.0,3000.0,1.3333333333333333,0.3250578344524065,0.96,14834.052625999999,0.8430349257326375,59.88
189,Sainte-Lucie,0.09123890341858587,0.5905961964764904,85.71000000000001,2595.0,0.4502173054128803,-12000.0,13000.0,0.9230769230769231,0.19154047591938972,0.85,8367.17396,0.9633911368015414,67.16
191,Saint-Vincent-et-les Grenadines,0.008952468850945916,0.5447060187869651,86.22999999999999,2968.0,0.5377900787736853,-8000.0,8000.0,1.0,0.4987193560190267,0.85,6597.213752000001,0.6401617250673854,59.94
193,Sao Tomé-et-Principe,0.2606489094977489,0.2995478522984175,53.08,2400.0,0.19559748427672954,-1000.0,2000.0,0.5,0.6593386618193484,0.11,1619.5327140000002,1.2916666666666667,48.56
194,Arabie saoudite,0.32753643363254614,0.4357743097238896,91.63,3256.0,0.4365138993238167,-845000.0,1414000.0,0.6216407355021216,0.7963745633752282,-0.43,24934.386142,2.3034398034398036,51.73
195,Sénégal,0.3232436727988688,0.2607283296289964,58.49,2455.0,0.10229508196721313,0.0,65000.0,0.0,0.4311845623895209,-0.06,1360.4485,1.7515274949083504,56.86
197,Sierra Leone,0.331284501790444,0.2649207197577053,56.129999999999995,2404.0,0.1035642232683255,-14000.0,30000.0,0.4666666666666667,0.3452230175356276,-0.17,710.8187,0.415973377703827,57.79
198,Slovénie,0.03879102950529556,0.5386214783241502,96.19,3168.0,0.16039374638100753,7000.0,49000.0,0.3469387755102041,0.49905934750128134,0.88,23288.231191,0.5366161616161617,82.93
199,Slovaquie,0.004674913507433542,0.48200248241621846,72.51,2944.0,0.14706723891273246,-22000.0,82000.0,0.7317073170731707,0.5419490408524773,1.12,18152.256133000003,1.358695652173913,79.13
202,Afrique du Sud,0.12841201402925195,0.4263947491795594,85.32,3022.0,0.408191313908741,-302000.0,1983000.0,0.1795259707513868,0.6261247615562413,-0.05,6819.09336,0.8603573792190602,68.58
203,Espagne,0.09481416325814651,0.6211861174675821,104.88,3175.0,0.17958557175748271,-30000.0,1343000.0,0.12732688011913626,0.7951754345672031,0.01,29163.288417000003,0.2204724409448819,84.3
