country_code,country,croissance_population,food_proportion_animal_protein,food_protein_g_capita_day,food_supply_kcal_capita_day,animals_proportion_poultry_protein,poultry_balance_commerciale_tonnes,poultry_food_supply_tonnes,poultry_food_proportion_import,taux_urbanisation,political_stability,gdp_per_capita_usd,income_variability,doing_business_score
40,Chili,0.09477738693439952,0.5182005494505494,87.36000000000001,2979.0,0.2730284956925116,32000.0,643000.0,0.12597200622083982,0.9068047335639431,0.51,15346.727899000001,0.9399127223900637,74.76
41,"Chine, continentale",0.0543962174412882,0.4007345439706182,98.02000000000001,3109.0,0.10845213849287168,-20000.0,18284000.0,0.031940494421352,0.5815941121016189,-0.52,8682.249561,0.48247024766806046,75.61
44,Colombie,0.10571466469580826,0.5200372786579683,64.38,2804.0,0.24581839904420552,-57000.0,1332000.0,0.04354354354354354,0.7954204792908435,-0.96,6301.589873,1.890156918687589,63.03
46,Congo,0.3230443991644383,0.43061737952390167,51.67,2208.0,0.20269662921348314,-51000.0,58000.0,0.8793103448275862,0.6168380934277432,-0.57,2146.531372,2.128623188405797,37.99
48,Costa Rica,0.12273802606220574,0.5459632294164668,75.06,2847.0,0.1786237188872621,-5000.0,119000.0,0.06722689075630252,0.8197216379328093,0.75,11734.100254,0.5268703898840885,64.93
49,Cuba,0.016007962711635626,0.34965881576051067,90.86,3408.0,0.192949323260938,-195000.0,227000.0,0.8590308370044053,0.7552672979796661,0.62,8433.092698999999,3.1690140845070425,
50,Chypre,0.10890071748744035,0.5804664347377915,77.61,2649.0,0.19778024417314097,-12000.0,28000.0,0.4642857142857143,0.6721328708974854,0.57,25789.84975,0.9437523593808984,77.19
52,Azerbaïdjan,0.12646109076437506,0.32292002147074605,93.15,3118.0,0.11835106382978725,-5000.0,99000.0,0.050505050505050504,0.54997548228767,-0.87,4146.374282,1.6356638871071199,78.95
53,Bénin,0.32181765344643054,0.2211702623001707,64.43,2619.0,0.48912280701754385,-185000.0,203000.0,0.9113300492610837,0.45963265630441497,0.05,826.475967,0.572737686139748,56.71
54,Danemark,0.04818940989846898,0.6411975388006245,108.88999999999999,3367.0,0.15239186479518765,21000.0,150000.0,0.6733333333333333,0.8759407564352355,0.85,57532.502489,0.891000891000891,88.54
55,Dominique,0.04193093727977448,0.513967213114754,76.25,2930.0,0.2602704771625415,-4000.0,2000.0,2.0,0.6955698342915116,1.13,6719.337306,1.3993174061433447,66.45
56,République dominicaine,0.13284912713153618,0.45360824742268036,58.2,2615.0,0.3087121212121212,-15000.0,287000.0,0.08362369337979095,0.8158303735172979,0.29,7052.265681,1.7973231357552581,61.68
57,Bélarus,-0.00718538085475473,0.5858026007247922,93.82,3249.0,0.19213973799126638,91000.0,293000.0,0.05460750853242321,0.749530699051935,0.12,5749.814704,1.9698368728839644,77.16
58,Équateur,0.17031523035555418,0.5953389830508475,61.36,2345.0,0.19052833287708731,-1000.0,344000.0,0.0029069767441860465,0.6453245495390095,-0.1,6273.488892,1.9616204690831556,58.46
59,Égypte,0.22650892909263542,0.2551336691204959,103.24000000000001,3522.0,0.19134396355353075,-124000.0,1184000.0,0.10557432432432433,0.38775109376015954,-1.42,2000.299552,0.8517887563884157,47.78
60,El Salvador,0.04838977722436599,0.3511821974965229,71.9,2577.0,0.23405940594059407,-12000.0,126000.0,0.1349206349206349,0.6900422446237001,-0.06,3889.308775,1.0089251067132325,69.43
63,Estonie,-0.02562362730568002,0.5124157844080847,103.9,3253.0,0.13410969196093162,-9000.0,27000.0,0.7407407407407407,0.6551565630650441,0.69,19792.643744,2.090378112511528,84.33
66,Fidji,0.08467774780429616,0.42622282608695655,73.6,2944.0,0.21740516416958877,-1000.0,18000.0,0.05555555555555555,0.5432677122745173,0.83,5382.298932,0.5095108695652174,65.88
67,Finlande,0.04250970269236731,0.6203703703703703,117.72,3368.0,0.11214569355059564,-3000.0,108000.0,0.14814814814814814,0.8405391699170286,0.96,45670.119522,0.29691211401425177,88.44
68,France,0.04871774884019686,0.6274314665701619,110.53,3482.0,0.12631578947368421,156000.0,1474000.0,0.28697421981004073,0.8079225481839302,-0.06,38414.881844999996,0.48822515795519816,84.31
70,Polynésie française,0.08600735243328694,0.6588538977800723,96.85,2927.0,0.2642219087917254,-16000.0,14000.0,1.1428571428571428,0.5679647499885162,,19806.96524,0.20498804236419543,
72,Djibouti,0.18233584794700297,0.22915717539863328,65.85,2607.0,0.04572564612326043,-2000.0,2000.0,1.0,0.7501967115472029,-0.63,1927.592407,1.1123897199846566,64.55
73,Géorgie,-0.1089785185632276,0.35783461633970703,80.53999999999999,2904.0,0.1439972241498959,-43000.0,53000.0,0.8113207547169812,0.5891487888353479,-0.29,3874.947125,2.2382920110192837,80.99
74,Gabon,0.35988887941321246,0.49671014660048485,86.63,2829.0,0.2746920752963049,-70000.0,55000.0,1.2727272727272727,0.7919162999836553,-0.07,7220.932137000001,1.5553199010250973,47.34
75,Gambie,0.3647886189215104,0.22911927201819954,61.54,2629.0,0.06312056737588653,-4000.0,5000.0,0.8,0.606756363040854,-0.52,709.0767450000001,1.2552301255230125,57.33
79,Allemagne,0.009463054132871074,0.6051776749680086,101.59,3498.0,0.1180871828236825,-112000.0,1469000.0,0.5364193328795098,0.7592084046242707,0.76,44976.426157,0.5717552887364208,85.24
80,Bosnie-Herzégovine,-0.0707427133015367,0.33198734039070177,91.63,3154.0,0.1472715318869165,-9000.0,50000.0,0.28,0.43581311410808665,-0.38,5180.777827,1.9023462270133165,68.12
81,Ghana,0.27019205811822355,0.2666460204397646,64.58,3016.0,0.1562137049941928,-173000.0,224000.0,0.7723214285714286,0.5387440131105246,-0.16,2046.0943100000002,1.6246684350132625,58.16
83,Kiribati,0.20856392312404615,0.48138551752352376,73.33,3040.0,0.15609065155807367,-1000.0,2000.0,0.5,0.4171033866561281,0.87,1694.2861059999998,1.480263157894737,54.2
84,Grèce,-0.019429399984904228,0.544485294117647,108.80000000000001,3400.0,0.10938555030384875,-54000.0,175000.0,0.41714285714285715,0.7830134179252569,-0.14,18198.000213,0.4117647058823529,74.97
86,Grenade,0.040922518487054305,0.6010984246278365,69.19,2447.0,0.3479201731185381,-7000.0,5000.0,1.4,0.35519591931370276,1.01,10451.029795999999,2.125051082958725,54.75
89,Guatemala,0.23453649069807736,0.27977404675976775,63.73,2419.0,0.27481772293886714,-81000.0,254000.0,0.35039370078740156,0.5293127035836397,-0.54,4470.961587,1.777594047126912,59.96
90,Guinée,0.2595345006357015,0.17772215269086358,55.93,2566.0,0.0653923541247485,-13000.0,21000.0,0.6190476190476191,0.3890325179112092,-0.41,802.7319620000001,1.441932969602494,53.87
91,Guyana,0.0401006058547686,0.4537106918238994,79.5,2764.0,0.318824507901303,-2000.0,29000.0,0.06896551724137931,0.30159450491670087,-0.03,4555.068423,2.4240231548480464,60.03
93,Haïti,0.1490380394707942,0.2126545149800964,47.73,2091.0,0.22167487684729062,-70000.0,78000.0,0.8974358974358975,0.6033436694563058,-0.67,775.972532,2.2955523672883786,43.33
95,Honduras,0.20201098291483155,0.35758323057953145,64.88,2641.0,0.2823275862068966,-14000.0,164000.0,0.10365853658536585,0.527811509619952,-0.36,2480.127469,0.8330177962892844,55.59
96,Chine - RAS de Hong-Kong,0.06762237661880022,0.7308406874129122,129.18,3290.0,0.20739328460968118,-380000.0,395000.0,3.0025316455696203,1.0066525157290347,0.84,46390.334337,0.729483282674772,84.7
97,Hongrie,-0.030160755004520312,0.5339928970065956,78.84,3036.0,0.21947743467933492,147000.0,237000.0,0.23628691983122363,0.7319199523450919,0.71,14376.412065,1.1857707509881423,77.54
98,Croatie,-0.03963834392492338,0.5688203912270302,84.35,3059.0,0.06294289287203002,-8000.0,37000.0,0.4864864864864865,0.6012677852642162,0.68,13176.533875,1.8306636155606408,76.42
99,Islande,0.09772280471821748,0.7224801557585742,133.54000000000002,3379.0,0.11276948590381426,-1000.0,9000.0,0.1111111111111111,0.9680949182896799,1.33,73060.18518300001,1.331754957087896,83.3
100,Inde,0.13520507296971607,0.19900414937759336,60.25,2458.0,0.05254378648874062,6000.0,2352000.0,0.0,0.32841098604504604,-0.95,1923.316034,1.2611879576891782,61.26
101,Indonésie,0.13306301687253308,0.2847724714584339,62.19,2776.0,0.14285714285714285,-1000.0,1874000.0,0.0005336179295624333,0.5462306744494108,-0.38,3846.864333,0.6484149855907781,66.14
102,Iran (République islamique d'),0.12677419364243248,0.2545829514207149,87.28,3095.0,0.40684068406840684,20000.0,1965000.0,0.008651399491094147,0.7460660419895876,-0.74,5679.648509000001,0.9046849757673667,56.95
103,Iraq,0.3481519637266539,0.2071349992142071,63.63,2545.0,0.4006069802731412,-413000.0,501000.0,0.8243512974051896,0.6873002102855738,-2.28,4755.724472999999,1.0609037328094302,45.38
104,Irlande,0.08266893250748675,0.5892191618943732,110.00999999999999,3599.0,0.1673866090712743,-27000.0,121000.0,0.6611570247933884,0.6467578408104574,0.88,69603.924409,0.3612114476243401,83.1
105,Israël,0.20207260622142997,0.5655091689426454,128.15,3610.0,0.3557334069270043,8000.0,483000.0,0.0,0.903049785076614,-0.83,42452.135031,1.3296398891966759,75.31
106,Italie,0.0007820983654129865,0.5367741935483871,108.5,3578.0,0.13203983516483517,78000.0,1135000.0,0.07665198237885462,0.7150868347150181,0.35,32746.608001,0.22358859698155395,77.58
107,Côte d'Ivoire,0.27291339735358067,0.23363527602119294,58.510000000000005,2799.0,0.05925384052670081,-1000.0,49000.0,0.02040816326530612,0.5092422436946253,-0.9,1566.383577,1.1789924973204715,60.92
108,Kazakhstan,0.1491756229186203,0.591847318742869,96.41,3264.0,0.10865755345250613,-168000.0,302000.0,0.5662251655629139,0.49968433627313774,0.04,8756.45714,1.133578431372549,84.15
109,Jamaïque,0.04137393815166979,0.48213589710276733,76.97,2745.0,0.4311506332524926,-42000.0,146000.0,0.2945205479452055,0.5432956936289289,0.24,5129.845281,0.7285974499089253,69.79
110,Japon,-0.007943652045782845,0.5523766100535734,87.73,2727.0,0.14341725134131242,-1047000.0,2469000.0,0.42770352369380316,0.934709535162916,1.01,38219.681727999996,1.3934726806013935,80.44
112,Jordanie,0.5666161434388188,0.34150018846588764,79.59,3100.0,0.4407652685798381,-60000.0,243000.0,0.345679012345679,0.6852025482890591,-0.53,4195.729706,0.22580645161290322,63.62
113,Kirghizistan,0.1648252699567605,0.4114607797087835,85.16,2817.0,0.02168949771689498,-51000.0,13000.0,3.923076923076923,0.35070818315013597,-0.66,1251.380638,0.9229676961306355,63.95
114,Kenya,0.3049409428563199,0.2571151358344114,61.839999999999996,2206.0,0.010062893081761006,0.0,21000.0,0.0,0.2621697420407324,-1.33,1507.814626,0.8159564823209429,65.36
115,Cambodge,0.17026630633589557,0.291044776119403,65.66,2476.0,0.029304029304029307,-1000.0,28000.0,0.03571428571428571,0.21433908475610033,0.18,1382.1213810000002,0.9693053311793215,54.14
116,République populaire démocratique de Corée,0.05320252135980352,0.18305762588620253,55.01,2094.0,0.05461767626613705,0.0,44000.0,0.0,0.6103087505710356,-0.71,684.600808,0.14326647564469913,
117,République de Corée,0.039129391657310775,0.47952182952182953,96.2,3334.0,0.11771081725558204,-98000.0,788000.0,0.16624365482233502,0.8142407983396248,0.17,30025.195737000002,1.0197960407918416,88.39
118,Koweït,0.6523573845275046,0.4950110864745011,108.24,3501.0,0.34079880552444947,-136000.0,181000.0,0.7679558011049724,0.8962165855035913,-0.15,28897.186517000002,2.6278206226792347,66.56
119,Lettonie,-0.11318897548257512,0.5577196629828208,91.39,3175.0,0.14145575828918971,-16000.0,42000.0,0.6904761904761905,0.6941590115250273,0.39,15624.850572,0.5039370078740157,83.02
120,République démocratique populaire lao,0.15267319653627953,0.21175616835994193,68.9,2451.0,0.09252912954078137,0.0,28000.0,0.0,0.43129585778109575,0.5,2457.3799010000002,1.0607915136678907,48.27
121,Liban,0.4884149286938886,0.3678333960607201,79.71000000000001,3065.0,0.247612551159618,-11000.0,98000.0,0.17346938775510204,0.7295985750260959,-1.56,8778.471832,2.0554649265905383,56.24
122,Lesotho,0.12664765495611885,0.17383025027203483,73.52,2529.0,0.2699530516431925,-17000.0,21000.0,0.8095238095238095,0.2748494518745251,-0.25,1178.3117539999998,0.276789244760775,67.9
123,Libéria,0.3469961843838707,0.21614445034519386,37.66,2204.0,0.36732186732186733,-25000.0,38000.0,0.6578947368421053,0.5047391051301525,-0.55,583.830053,2.041742286751361,55.39
126,Lituanie,-0.11343057601766326,0.6144762210796916,124.47999999999999,3417.0,0.12119231272061708,11000.0,81000.0,0.4074074074074074,0.6851852941064535,0.8,16449.679586000002,1.9022534386889085,81.5
128,Chine - RAS de Macao,0.23568594526252262,0.6443108720868923,94.83,2915.0,0.19705400981996724,-17000.0,21000.0,0.8095238095238095,0.9665160536938193,1.42,80892.81125099999,1.4065180102915953,
129,Madagascar,0.3158136586968816,0.21469895007499462,46.67,2052.0,0.10578842315369262,0.0,72000.0,0.0,0.36434305486765334,-0.4,516.540042,0.4873294346978557,59.82
130,Malawi,0.34543354587384734,0.12068164213787762,64.55,2367.0,0.059050064184852376,1000.0,23000.0,0.0,0.1636593802719607,-0.06,340.41708900000003,0.6337135614702155,60.13
131,Malaisie,0.1877280890052504,0.5564407402867998,81.59,2916.0,0.2927312775330396,-18000.0,1219000.0,0.03855619360131255,0.7583138377544535,0.1,9951.449559,1.131687242798354,76.79
132,Maldives,0.2983307049126671,0.7021154945683248,122.42999999999999,2732.0,0.0732899022801303,-10000.0,6000.0,1.6666666666666667,0.40311690692824237,0.41,11151.092028000001,1.720351390922401,59.9
133,Mali,0.35584339004794363,0.27805164319248826,85.2,2891.0,0.04432249894470241,-3000.0,47000.0,0.06382978723404255,0.3869942152887664,-1.55,821.693529,1.764095468695953,58.12
134,Malte,0.049987327087862354,0.5594925237879474,110.35,3378.0,0.17476514415289923,-9000.0,11000.0,0.8181818181818182,0.9618461824132208,1.08,29136.967918000002,0.3848431024274719,72.37
136,Mauritanie,0.33432870513619695,0.3986112745674944,84.97,2875.0,0.05107764983761441,-17000.0,22000.0,0.7727272727272727,0.5902014486274779,-0.74,1129.389152,0.6608695652173913,51.24
137,Maurice,0.025307335780295315,0.4506054090754781,88.37,3065.0,0.3292315419387242,-2000.0,48000.0,0.041666666666666664,0.39329069239877384,1.05,10564.912597,2.1533442088091355,81.85
138,Mexique,0.1549311169376011,0.4639963482825516,87.63,3072.0,0.21101819970486968,-839000.0,3685000.0,0.230393487109905,0.7906500683677302,-0.77,8967.170167,0.6184895833333334,74.36
141,Mongolie,0.18674329679318746,0.6006931550934522,80.78999999999999,2510.0,0.021223985163816197,-8000.0,9000.0,0.8888888888888888,0.7183815307803528,0.82,3620.391806,0.8366533864541833,66.31
143,Maroc,0.14454993279453032,0.27203104258143573,97.93,3402.0,0.27177177177177175,-2000.0,686000.0,0.0058309037900874635,0.5955463942217563,-0.29,3069.6710129999997,0.3527336860670194,75.04
144,Mozambique,0.33713342930245416,0.13894967177242887,45.7,2283.0,0.07401574803149606,-10000.0,36000.0,0.2777777777777778,0.31468007809137355,-1.05,426.43807699999996,1.4892685063512923,61.1
146,République de Moldova,-0.01875601437661578,0.4934883069598096,71.41,2714.0,0.17508513053348465,-19000.0,63000.0,0.30158730158730157,0.37833097848248864,-0.28,2006.4311870000001,1.8054532056005896,78.31
147,Namibie,0.2182199753355305,0.33888022187554173,57.69,2171.0,0.22506393861892585,-16000.0,28000.0,0.6428571428571429,0.4752746276927011,,5227.179824,3.132197144173192,67.62
149,Népal,0.1178778956825497,0.16572668112798264,69.15,2673.0,0.04537521815008726,0.0,43000.0,0.0,0.19228051133120705,-0.79,848.668341,0.5985783763561542,62.52
150,Pays-Bas,0.03203975318191232,0.6781526895193771,111.72999999999999,3228.0,0.13065857199419295,566000.0,401000.0,1.42643391521197,0.9092235484773422,0.89,48754.146607999995,0.37174721189591076,85.22
153,Nouvelle-Calédonie,0.15044413627675102,0.6010571067448006,87.03,2853.0,0.29306060026763525,-11000.0,11000.0,1.0,0.6957955512117427,,35815.485714999995,0.5257623554153522,
154,Macédoine du Nord,0.008570496228923474,0.41077569736339326,78.50999999999999,2949.0,0.20093023255813955,-38000.0,40000.0,0.95,0.5805444612991801,-0.38,5414.618796,1.865038996269922,82.31
155,Vanuatu,0.25592285624656186,0.4194890929965556,69.68,2835.0,0.13752993499828942,-2000.0,3000.0,0.6666666666666666,0.26654334573782595,0.51,3128.3937300000002,0.3880070546737213,62.99
156,Nouvelle-Zélande,0.11165843127259101,0.592348427537015,92.53,3137.0,0.22386425834701695,12000.0,158000.0,0.006329113924050633,0.8598058828454479,1.49,42934.984819,1.0519604717883329,84.34
157,Nicaragua,0.12594379752942086,0.3045101982189026,69.62,2638.0,0.32075471698113206,-6000.0,130000.0,0.046153846153846156,0.6142543217370228,-0.17,2221.781208,0.9476876421531463,62.58
158,Niger,0.46419778437066284,0.1819866567828021,80.94,2547.0,0.025118805159538356,-2000.0,19000.0,0.10526315789473684,0.18720495658961245,-1.08,378.072121,0.5104043973301924,59.32
159,Nigéria,0.3037166429499347,0.15448557089084064,63.76,2700.0,0.05482233502538072,-1000.0,301000.0,0.0033222591362126247,0.5016812965702919,-1.85,1968.5524719999999,0.8148148148148148,48.75
162,Norvège,0.12410565364196668,0.5950405770964833,110.89999999999999,3486.0,0.12971662373086834,-2000.0,106000.0,0.018867924528301886,0.8013947343669626,1.17,75295.256424,0.6310958118187033,88.61
165,Pakistan,0.22879249405053748,0.41631032376298105,65.48,2440.0,0.06162876008804108,1000.0,912000.0,0.0021929824561403508,0.39137502848436817,-2.47,1533.578723,0.860655737704918,57.59
166,Panama,0.18668674885423542,0.5242290748898679,79.44999999999999,2733.0,0.22232893157262906,-13000.0,119000.0,0.12605042016806722,0.6741172018551759,0.43,15087.681642,0.6586169045005489,62.17
167,Tchéquie (la),0.025270586272348794,0.5771121527380816,87.47,3256.0,0.1283676703645008,-51000.0,204000.0,0.4950980392156863,0.7453126926214104,0.99,20325.715788,0.33783783783783783,80.28
169,Paraguay,0.14165529279390632,0.48338283128270393,70.71000000000001,2589.0,0.05558806319485079,-1000.0,43000.0,0.023255813953488372,0.641864390878859,0.2,4321.507205,2.549246813441483,63.9
170,Pérou,0.13688187111286987,0.36091831286705817,74.92,2700.0,0.21560650887573965,-28000.0,356000.0,0.08707865168539326,0.7867023612421823,-0.16,6572.354968,0.3333333333333333,64.6
171,Philippines,0.17498028131726073,0.41471962616822433,59.92,2570.0,0.1601609657947686,-92000.0,1171000.0,0.08454312553373185,0.4436195702762031,-1.3,2988.9515300000003,1.1673151750972763,62.1
173,Pologne,-0.004144918344406778,0.5249827535232089,101.47,3451.0,0.20818471935423313,581000.0,1048000.0,0.046755725190839696,0.6060994880053586,0.51,13785.748978,0.8693132425383947,80.04
174,Portugal,-0.02827945498263429,0.6068368359339767,110.87,3477.0,0.18608799048751484,-46000.0,320000.0,0.2,0.6626363351742087,1.02,18881.948153999998,0.6039689387402933,84.51
175,Guinée-Bissau,0.2872317176570829,0.20186194368755678,44.04,2293.0,0.07086614173228346,-1000.0,3000.0,0.3333333333333333,0.5114987887387356,-0.5,723.633954,0.9594417793283908,47.78
176,Timor-Leste,0.21722428643730907,0.30858831710709317,57.52,2132.0,0.1076056338028169,-6000.0,6000.0,1.0,0.3190175814291477,-0.08,2279.253204,1.0318949343339587,45.97
181,Zimbabwe,0.24006127873791172,0.24322647362978284,48.35,2110.0,0.14370748299319727,-6000.0,70000.0,0.08571428571428572,0.3100606028927936,-0.61,1091.166245,1.7535545023696681,48.89
183,Roumanie,-0.06449885152250812,0.45821605357662815,103.03,3359.0,0.13238720610040244,-11000.0,334000.0,0.2694610778443114,0.5988713219866595,0.27,10762.763558,0.8038106579339089,79.26
184,Rwanda,0.29225018687677307,0.09839816933638443,56.81,2228.0,0.08050089445438283,0.0,16000.0,0.0,0.32961867998011535,-0.05,748.350053,1.0771992818671454,74.21
185,Fédération de Russie,0.005865254398420561,0.5462854920264488,102.84,3360.0,0.1650053399786401,-500000.0,3928000.0,0.134928716904277,0.7284116479565621,-0.89,10955.810259,0.9523809523809523,75.8
188,Saint-Kitts-et-Nevis,0.11172488600526287,0.6302544247787611,72.32,2491.0,0.42189556823168056,-4000.0,3000.0,1.3333333333333333,0.32964134068118167,0.62,16817.950278,0.8430349257326375,59.88
189,Sainte-Lucie,0.06907847544354673,0.5905961964764904,85.71000000000001,2595.0,0.4502173054128803,-12000.0,13000.0,0.9230769230769231,0.19503589720650397,0.86,9606.965557,0.9633911368015414,67.16
191,Saint-Vincent-et-les Grenadines,0.00779480407530686,0.5447060187869651,86.22999999999999,2968.0,0.5377900787736853,-8000.0,8000.0,1.0,0.510195910716398,1.01,7098.780643000001,0.6401617250673854,59.94
193,Sao Tomé-et-Principe,0.25276362499310245,0.2995478522984175,53.08,2400.0,0.19559748427672954,-1000.0,2000.0,0.5,0.688411223186363,0.23,1921.281086,1.2916666666666667,48.56
194,Arabie saoudite,0.30435097514237053,0.4357743097238896,91.63,3256.0,0.4365138993238167,-845000.0,1414000.0,0.6216407355021216,0.7841940909180471,-0.5,20760.906012,2.3034398034398036,51.73
195,Sénégal,0.3349468065887924,0.2607283296289964,58.49,2455.0,0.10229508196721313,0.0,65000.0,0.0,0.4432733541960991,-0.27,1332.832364,1.7515274949083504,56.86
197,Sierra Leone,0.2563072518497058,0.2649207197577053,56.129999999999995,2404.0,0.1035642232683255,-14000.0,30000.0,0.4666666666666667,0.3526645805357848,-0.16,494.83566500000006,0.415973377703827,57.79
198,Slovénie,0.03299513940380594,0.5386214783241502,96.19,3168.0,0.16039374638100753,7000.0,49000.0,0.3469387755102041,0.4976610307042004,0.99,23296.406703,0.5366161616161617,82.93
199,Slovaquie,0.009139129426418258,0.48200248241621846,72.51,2944.0,0.14706723891273246,-22000.0,82000.0,0.7317073170731707,0.5353279994243402,0.62,17552.056324,1.358695652173913,79.13
202,Afrique du Sud,0.13690841741488646,0.4263947491795594,85.32,3022.0,0.408191313908741,-302000.0,1983000.0,0.1795259707513868,0.6282681910214257,-0.13,6151.086799000001,0.8603573792190602,68.58
203,Espagne,0.021158435134550624,0.6211861174675821,104.88,3175.0,0.17958557175748271,-30000.0,1343000.0,0.12732688011913626,0.8193698058914508,0.49,28353.64937,0.2204724409448819,84.3
