contract_id,dateref,category_name,somme_signaux,variation_42_standard,cluster,top_cluster
19,1998-02-11,Metals,-436,0.17013520094193704,2,False
7,2015-12-03,Currencies,-199,-0.5851209089962929,9,False
37,2017-08-04,STIR,338,-0.5359578862337908,4,False
28,2019-01-29,STIR,357,0.5309906279256684,8,False
15,2001-10-15,LTIR,412,-0.2888793794871969,4,False
34,2004-07-22,STIR,-57,0.5133529503744428,6,False
50,2019-08-19,Index,429,0.1554255623048173,1,False
20,2015-07-29,Metals,-384,0.0826471895576387,2,False
36,2016-04-26,STIR,-191,0.20528240066053527,2,False
6,1996-06-28,Currencies,-441,0.04150405281773378,2,False
15,2017-03-31,LTIR,-223,0.3990940331572038,7,False
29,2014-03-14,STIR,399,0.5276980251936525,8,False
9,2009-08-25,LTIR,264,0.1908596468132361,1,False
31,2013-05-08,STIR,423,0.08330723654120932,1,False
9,2002-04-15,LTIR,-82,0.2643525402020251,6,False
4,2001-03-29,Currencies,-79,-0.28552642030161024,0,False
34,2014-06-23,STIR,425,0.1332640946626021,1,False
1,2011-10-05,Currencies,115,0.3166724540877518,6,False
26,1994-05-20,Energy,-1,0.3315561837639984,6,False
32,2005-08-08,STIR,-421,-0.2052794802470818,2,False
4,2008-10-21,Currencies,-120,0.25465748130028604,6,False
35,2001-12-18,STIR,411,-0.03814114493466128,1,False
52,1993-12-03,Index,384,0.5473687866732757,8,False
44,2006-04-07,Index,438,-0.4055321962543985,4,False
33,2007-01-16,STIR,-275,0.19221446838146944,2,False
92,2008-05-15,Metals,281,-0.2485209549109858,4,False
23,1998-06-22,Energy,-336,-0.4043221773202693,9,False
58,2009-08-11,Index,208,0.10826514300003308,1,False
7,2010-11-18,Currencies,375,0.2231660585032086,1,False
20,2015-12-08,Metals,-336,0.3238516109782821,7,False
40,1991-10-23,STIR,446,-0.07724391857770548,1,False
2,2014-11-06,Currencies,-239,-0.4064445812840374,9,False
27,2016-09-26,STIR,304,-0.05966805074919133,1,False
19,2008-07-04,Metals,13,-0.6136644130225068,5,False
10,2014-06-03,LTIR,412,0.5761417620409627,8,False
52,1996-06-04,Index,414,-0.2574276806364698,4,False
92,2009-01-30,Metals,-161,0.4194776954855704,7,False
10,1992-04-03,LTIR,0,0.21434430121823173,6,False
56,2016-10-20,Index,47,0.585287607985628,6,False
44,2006-11-02,Index,430,0.5783518702234083,8,False
12,2011-12-21,LTIR,401,-0.01375863250751183,1,False
5,2012-11-05,Currencies,330,0.11785837750521146,1,False
44,1993-01-04,Index,-232,0.5628862155634348,7,False
34,2015-10-06,STIR,405,-0.498890757143485,4,False
6,2006-01-31,Currencies,-384,-0.10487520245518286,2,False
11,1998-10-29,LTIR,192,0.13720003759913627,1,False
13,2005-09-14,LTIR,60,-0.6568696565831341,5,False
24,2009-07-07,Energy,73,0.2997432380622841,6,False
59,2002-07-24,Index,-314,-0.0013609573183900948,2,False
38,1999-06-17,STIR,-62,-0.6587046031313704,5,False
37,1997-05-22,STIR,-2,-0.6254606091053432,5,False
15,2003-10-31,LTIR,216,0.0856925895342892,1,False
