contract_id,dateref,category_name,somme_signaux,variation_42_standard,cluster,top_cluster
1,2013-11-15,Currencies,167,-0.5954711534877405,5,False
1,2013-11-18,Currencies,169,-0.6564790519690166,5,False
1,2013-11-19,Currencies,171,-0.7037924096362267,5,False
1,2013-11-20,Currencies,173,-0.6014879593490111,5,False
1,2013-11-21,Currencies,175,-0.4392330668046177,5,False
1,2013-11-22,Currencies,177,-0.4624381604750858,5,False
1,2013-11-25,Currencies,177,-0.5326431202772576,5,False
1,2013-11-26,Currencies,177,-0.4226538952737048,5,False
1,2013-11-27,Currencies,177,-0.3201395241654563,4,False
1,2013-11-28,Currencies,177,-0.3932845745390017,4,False
1,2013-11-29,Currencies,177,-0.31923931478285456,4,False
1,2013-12-02,Currencies,177,-0.36590306211104207,4,False
1,2013-12-03,Currencies,176,-0.4058073090413971,5,False
1,2013-12-04,Currencies,171,-0.07785874217870284,0,False
1,2013-12-05,Currencies,171,-0.1232846571927095,0,False
1,2013-12-06,Currencies,146,-0.11483900495484145,0,False
1,2013-12-09,Currencies,145,-0.12122715483273305,0,False
1,2013-12-10,Currencies,132,-0.17761757839849826,0,False
1,2013-12-11,Currencies,130,0.03182803385359787,0,False
1,2013-12-12,Currencies,123,0.14933763529267796,0,False
1,2013-12-13,Currencies,117,0.054633035933752114,0,False
1,2013-12-16,Currencies,112,0.14297462520516308,0,False
1,2013-12-17,Currencies,108,0.18984732091781328,6,False
1,2013-12-18,Currencies,103,0.24209342661611044,6,False
1,2013-12-19,Currencies,96,0.19835260523283352,6,False
1,2013-12-20,Currencies,90,0.14476445758013082,0,False
1,2013-12-23,Currencies,56,0.09334613725502773,0,False
1,2013-12-24,Currencies,32,0.16708203977221994,0,False
1,2013-12-26,Currencies,5,0.18224306886761085,6,False
1,2013-12-27,Currencies,-9,0.1532255931580752,0,False
1,2013-12-30,Currencies,-17,0.1100133468034789,0,False
1,2013-12-31,Currencies,-28,0.05932117097387225,0,False
1,2014-01-02,Currencies,-33,0.07093202062171396,0,False
1,2014-01-03,Currencies,-41,0.04420451641569483,0,False
1,2014-01-06,Currencies,-51,0.05900680943146551,0,False
1,2014-01-07,Currencies,-59,0.2220865576351128,6,False
1,2014-01-08,Currencies,-72,0.2332697050746668,6,False
1,2014-01-09,Currencies,-79,0.1760297143292921,0,False
1,2014-01-10,Currencies,-83,0.01923803632044712,0,False
1,2014-01-13,Currencies,-88,-0.0376378965384425,0,False
1,2014-01-14,Currencies,-91,0.11905866674648002,0,False
1,2014-01-15,Currencies,-99,0.18353075082116446,6,False
1,2014-01-16,Currencies,-104,0.3758429306856752,6,False
1,2014-01-17,Currencies,-146,0.486177625125572,7,False
1,2014-01-20,Currencies,-162,0.34033529087724435,7,False
1,2014-01-21,Currencies,-176,0.3289616295879448,7,False
1,2014-01-22,Currencies,-260,0.3273749556692633,7,False
1,2014-01-23,Currencies,-267,0.5057700227457639,7,False
1,2014-01-24,Currencies,-273,0.6767193818983505,7,False
1,2014-01-27,Currencies,-279,0.6847001315927859,7,False
1,2014-01-28,Currencies,-284,0.6739097311787213,7,False
1,2014-01-29,Currencies,-286,0.7345569891296089,7,False
1,2014-01-30,Currencies,-290,0.6755942638863829,7,False
1,2014-01-31,Currencies,-297,0.7105122636789138,7,False
1,2014-02-03,Currencies,-300,0.7193772515617578,7,False
1,2014-02-04,Currencies,-304,0.538251381512107,7,False
1,2014-02-05,Currencies,-308,0.652696497256787,7,False
1,2014-02-06,Currencies,-310,0.5375690575813358,7,False
1,2014-02-07,Currencies,-310,0.6477251608579507,7,False
1,2014-02-10,Currencies,-310,0.7045001864028099,7,False
1,2014-02-11,Currencies,-310,0.6587068351378585,7,False
1,2014-02-12,Currencies,-310,0.5973811289629101,7,False
1,2014-02-13,Currencies,-310,0.7306348542296162,7,False
1,2014-02-14,Currencies,-310,0.5298159751482832,7,False
1,2014-02-17,Currencies,-312,0.5946939252960842,7,False
1,2014-02-18,Currencies,-312,0.492593323835697,7,False
1,2014-02-19,Currencies,-313,0.5440128979073342,7,False
1,2014-02-20,Currencies,-315,0.5770914334808471,7,False
1,2014-02-21,Currencies,-316,0.4873041409325208,7,False
1,2014-02-24,Currencies,-318,0.3732371931904741,7,False
1,2014-02-25,Currencies,-320,0.4156860629200025,7,False
1,2014-02-26,Currencies,-321,0.4773596337961678,7,False
1,2014-02-27,Currencies,-322,0.5095749130784346,7,False
1,2014-02-28,Currencies,-325,0.6025991975265009,7,False
1,2014-03-03,Currencies,-327,0.5489005565227532,7,False
1,2014-03-04,Currencies,-328,0.5239441249220758,7,False
1,2014-03-05,Currencies,-318,0.4903796035427716,7,False
1,2014-03-06,Currencies,-306,0.4600302979358515,7,False
1,2014-03-07,Currencies,-255,0.4592352301262321,7,False
1,2014-03-10,Currencies,-253,0.6120672305660477,7,False
1,2014-03-11,Currencies,-253,0.6653267142779996,7,False
1,2014-03-12,Currencies,-254,0.6629254335852096,7,False
1,2014-03-13,Currencies,-253,0.5810338670698791,7,False
1,2014-03-14,Currencies,-246,0.61453018571234,7,False
1,2014-03-17,Currencies,-245,0.4967374382883501,7,False
1,2014-03-18,Currencies,-243,0.44863282339556265,7,False
1,2014-03-19,Currencies,-241,0.5606148510854554,7,False
1,2014-03-20,Currencies,-236,0.41375161217184175,7,False
1,2014-03-21,Currencies,-234,0.30793804129985763,7,False
1,2014-03-24,Currencies,-230,0.2052292696488449,2,False
1,2014-03-25,Currencies,-217,0.18389817519566576,2,False
1,2014-03-26,Currencies,-163,0.09090151265414996,2,False
1,2014-03-27,Currencies,-148,0.06538335100930467,2,False
1,2014-03-28,Currencies,-141,0.015330750457525097,2,False
1,2014-03-31,Currencies,-128,0.1034008132437959,0,False
1,2014-04-01,Currencies,-114,0.1615140347013311,0,False
1,2014-04-02,Currencies,-106,0.057628646344994185,0,False
1,2014-04-03,Currencies,-102,0.10607927925391876,0,False
1,2014-04-04,Currencies,-97,0.029745889896190408,0,False
1,2014-04-07,Currencies,-87,0.16807931334743625,0,False
1,2014-04-08,Currencies,-80,0.029088300279996482,0,False
1,2014-04-09,Currencies,-28,-0.00515551558419479,0,False
1,2014-04-10,Currencies,-24,-0.04866435205811656,0,False
1,2014-04-11,Currencies,-14,0.055102234934660564,0,False
1,2014-04-14,Currencies,-10,0.07389492291400385,0,False
1,2014-04-15,Currencies,-4,0.15067230830306058,0,False
1,2014-04-16,Currencies,10,0.09245991133882978,0,False
1,2014-04-17,Currencies,19,0.08514004485183596,0,False
1,2014-04-21,Currencies,21,0.12322945470596985,0,False
1,2014-04-22,Currencies,24,0.1401014169731408,0,False
1,2014-04-23,Currencies,30,0.2675897586992721,6,False
1,2014-04-24,Currencies,34,0.3745403965928706,6,False
1,2014-04-25,Currencies,38,0.27679394297777943,6,False
1,2014-04-28,Currencies,41,0.34862690893340315,6,False
1,2014-04-29,Currencies,45,0.3295265064777379,6,False
1,2014-04-30,Currencies,47,0.3160652394268888,6,False
1,2014-05-01,Currencies,52,0.3722355302802684,6,False
1,2014-05-02,Currencies,57,0.4940331733445366,6,False
1,2014-05-05,Currencies,60,0.35106912609279395,6,False
1,2014-05-06,Currencies,65,0.06515256607300356,0,False
1,2014-05-07,Currencies,69,0.10087331363194844,0,False
1,2014-05-08,Currencies,70,0.05885402726903674,0,False
1,2014-05-09,Currencies,75,0.1426982585789251,0,False
1,2014-05-12,Currencies,80,0.16680638326077635,0,False
1,2014-05-13,Currencies,81,0.1323164564230466,0,False
1,2014-05-14,Currencies,85,0.08301705019580406,0,False
1,2014-05-15,Currencies,87,0.12623737744877736,0,False
1,2014-05-16,Currencies,91,0.07971091078344639,0,False
1,2014-05-19,Currencies,93,0.12976829523586433,0,False
