,loss,accuracy,val_loss,val_accuracy
0,13.49329948425293,0.014880952425301075,9.71607494354248,0.05764563009142876
1,6.991841793060303,0.1227678582072258,6.619753837585449,0.13531553745269775
2,3.8028316497802734,0.3288690447807312,5.166646480560303,0.2196601927280426
3,2.334655284881592,0.5044642686843872,4.349979400634766,0.2751820385456085
4,1.5105459690093994,0.6465773582458496,3.9939026832580566,0.317050963640213
5,0.9744971394538879,0.7559523582458496,3.6639316082000732,0.3580096960067749
6,0.7017114162445068,0.8258928656578064,3.4378714561462402,0.3883495032787323
7,0.4646746814250946,0.8898809552192688,3.2837729454040527,0.4104975759983063
8,0.39604273438453674,0.9107142686843872,3.137467384338379,0.4332524240016937
9,0.31631800532341003,0.933779776096344,3.0687549114227295,0.4462985396385193
10,0.23372018337249756,0.9583333134651184,2.9853901863098145,0.45418688654899597
11,0.2363370656967163,0.960565447807312,2.933659553527832,0.4714805781841278
12,0.16782180964946747,0.9680059552192688,2.893160104751587,0.48179611563682556
13,0.14759986102581024,0.9754464030265808,2.8174402713775635,0.4948422312736511
14,0.14127081632614136,0.9747023582458496,2.788757085800171,0.49514561891555786
15,0.1638527363538742,0.9754464030265808,2.7585432529449463,0.49423542618751526
16,0.1399628072977066,0.9754464030265808,2.712862968444824,0.5081917643547058
17,0.15714706480503082,0.96875,2.656053304672241,0.513046145439148
18,0.11677185446023941,0.9799107313156128,2.656128168106079,0.5224514603614807
19,0.08451827615499496,0.9851190447807312,2.615701675415039,0.521237850189209
20,0.11528225988149643,0.980654776096344,2.602487325668335,0.5297330021858215
21,0.059866636991500854,0.9910714030265808,2.5521605014801025,0.5342839956283569
22,0.09649328887462616,0.9858630895614624,2.5339527130126953,0.542475700378418
23,0.07594756782054901,0.988095223903656,2.5290517807006836,0.5467233061790466
24,0.049197662621736526,0.9955357313156128,2.526503086090088,0.5427791476249695
25,0.053768277168273926,0.9933035969734192,2.45721697807312,0.5543082356452942
26,0.07678145915269852,0.9828869104385376,2.549023151397705,0.551274299621582
27,0.06748194247484207,0.9888392686843872,2.468851089477539,0.5537014603614807
28,0.0787070170044899,0.9821428656578064,2.515336751937866,0.5558252334594727
29,0.04117049649357796,0.9940476417541504,2.4434003829956055,0.5606796145439148
30,0.050535649061203,0.9910714030265808,2.4457545280456543,0.561589777469635
31,0.05416841804981232,0.991815447807312,2.4636051654815674,0.5625
32,0.05007879436016083,0.9940476417541504,2.351464033126831,0.5749393105506897
33,0.053555164486169815,0.9910714030265808,2.354139804840088,0.5770630836486816
34,0.04804012179374695,0.9888392686843872,2.4339871406555176,0.5658373832702637
35,0.028273528441786766,0.9955357313156128,2.329235553741455,0.5873786211013794
36,0.03230762481689453,0.996279776096344,2.343168020248413,0.5767596960067749
37,0.06806352734565735,0.9866071343421936,2.3144514560699463,0.5888956189155579
38,0.03936588019132614,0.992559552192688,2.3569438457489014,0.5810073018074036
39,0.03853882849216461,0.992559552192688,2.302899122238159,0.5870752334594727
40,0.03134847432374954,0.9940476417541504,2.3248918056488037,0.580703854560852
41,0.027110733091831207,0.9933035969734192,2.3273746967315674,0.5876820683479309
42,0.043258730322122574,0.991815447807312,2.308680295944214,0.5864684581756592
43,0.04166347160935402,0.9903273582458496,2.342134475708008,0.5922330021858215
44,0.034827593713998795,0.992559552192688,2.279513120651245,0.5973907709121704
45,0.026989048346877098,0.9940476417541504,2.2942428588867188,0.5995145440101624
46,0.061768293380737305,0.9873511791229248,2.3242666721343994,0.5888956189155579
47,0.037238266319036484,0.9910714030265808,2.3725104331970215,0.5858616232872009
48,0.05602838844060898,0.9903273582458496,2.310929775238037,0.5976941585540771
49,0.01560894399881363,0.9970238208770752,2.2451276779174805,0.6052791476249695
