,loss,accuracy,val_loss,val_accuracy
0,0.004869512747973204,0.9984811544418335,0.41981241106987,0.9111043810844421
1,0.004208906553685665,0.9981014728546143,0.4164802134037018,0.9117111563682556
2,0.005848975386470556,0.9979496002197266,0.4153345227241516,0.9120145440101624
3,0.0038394806906580925,0.9979496002197266,0.412483274936676,0.9120145440101624
4,0.003699236549437046,0.9979496002197266,0.4142785370349884,0.9126213788986206
5,0.004024057183414698,0.9978736042976379,0.4130215644836426,0.9126213788986206
6,0.0036514850798994303,0.9979496002197266,0.41306546330451965,0.9135315418243408
7,0.003742907429113984,0.9978736042976379,0.4122845232486725,0.9144417643547058
8,0.0036272432189434767,0.9979496002197266,0.4081483781337738,0.9141383767127991
9,0.0035141073167324066,0.9979496002197266,0.41326868534088135,0.9138349294662476
10,0.0034627788700163364,0.9980255365371704,0.4135671854019165,0.9132281541824341
11,0.0035250058863312006,0.9980255365371704,0.414422869682312,0.9135315418243408
12,0.004201551899313927,0.9977976679801941,0.4112494885921478,0.9141383767127991
13,0.004021935630589724,0.9977976679801941,0.4099061191082001,0.9135315418243408
14,0.003655437147244811,0.9977976679801941,0.41247880458831787,0.9135315418243408
15,0.004142540507018566,0.9976457953453064,0.4106189012527466,0.9141383767127991
16,0.003426997922360897,0.9980255365371704,0.411289781332016,0.9144417643547058
17,0.00402430072426796,0.9980255365371704,0.4109123647212982,0.9150485396385193
18,0.0036022630520164967,0.9978736042976379,0.40897276997566223,0.9147451519966125
19,0.0034900703467428684,0.9979496002197266,0.4097070097923279,0.9147451519966125
20,0.0033903000876307487,0.9978736042976379,0.4111889898777008,0.9144417643547058
21,0.0032841009087860584,0.9980255365371704,0.4076215624809265,0.9156553149223328
22,0.004536738619208336,0.9977976679801941,0.4101025462150574,0.915351927280426
23,0.0032965654972940683,0.9980255365371704,0.4107792377471924,0.9147451519966125
24,0.003768917405977845,0.9979496002197266,0.41053685545921326,0.9147451519966125
25,0.004068478476256132,0.9978736042976379,0.4087582528591156,0.9156553149223328
26,0.0034981390926986933,0.9977976679801941,0.4092552661895752,0.9159587621688843
27,0.003373177954927087,0.9978736042976379,0.4100041091442108,0.9156553149223328
28,0.0033463709987699986,0.9978736042976379,0.4092015326023102,0.9159587621688843
29,0.003903212957084179,0.9975698590278625,0.40887850522994995,0.9171723127365112
30,0.0033805023413151503,0.9977976679801941,0.40823894739151,0.9165655374526978
31,0.003281505312770605,0.9979496002197266,0.41046521067619324,0.916262149810791
32,0.004832458216696978,0.9976457953453064,0.40814009308815,0.9168689250946045
33,0.004689111839979887,0.9978736042976379,0.4061778783798218,0.9171723127365112
34,0.0031842258758842945,0.9979496002197266,0.4072631597518921,0.9168689250946045
35,0.003173939883708954,0.9980255365371704,0.4079200327396393,0.9165655374526978
36,0.003140175249427557,0.9980255365371704,0.40761932730674744,0.9171723127365112
37,0.003393493825569749,0.9978736042976379,0.40819108486175537,0.9171723127365112
38,0.004238961264491081,0.9977976679801941,0.4056757092475891,0.917475700378418
39,0.0033082319423556328,0.9977976679801941,0.40766584873199463,0.9165655374526978
40,0.003254757495597005,0.9978736042976379,0.4065231680870056,0.9168689250946045
41,0.004077480640262365,0.9977217316627502,0.40561941266059875,0.9168689250946045
42,0.003158050123602152,0.9979496002197266,0.40663331747055054,0.9171723127365112
43,0.0032188664190471172,0.9977976679801941,0.40524983406066895,0.9177791476249695
44,0.003149998839944601,0.9980255365371704,0.4073081612586975,0.9165655374526978
45,0.0031533928122371435,0.9980255365371704,0.40732282400131226,0.9168689250946045
46,0.0037901473697274923,0.9979496002197266,0.40648695826530457,0.9168689250946045
47,0.003455439815297723,0.9979496002197266,0.40658482909202576,0.9168689250946045
48,0.0033780955709517,0.9977976679801941,0.4049575626850128,0.9165655374526978
49,0.003225897438824177,0.9979496002197266,0.4029279947280884,0.9171723127365112
50,0.003055138746276498,0.9980255365371704,0.40670740604400635,0.9159587621688843
51,0.0031859653536230326,0.9978736042976379,0.40685683488845825,0.916262149810791
52,0.0030541641172021627,0.9979496002197266,0.40551236271858215,0.9168689250946045
53,0.0031129957642406225,0.9980255365371704,0.4065617620944977,0.9165655374526978
54,0.003053771797567606,0.9978736042976379,0.4074053466320038,0.9165655374526978
55,0.0031045139767229557,0.9979496002197266,0.4080946445465088,0.9159587621688843
56,0.0030266132671386003,0.9980255365371704,0.4081871509552002,0.916262149810791
57,0.0032847565598785877,0.9979496002197266,0.4079412519931793,0.9165655374526978
58,0.003055550390854478,0.9979496002197266,0.407988578081131,0.9171723127365112
59,0.0030782767571508884,0.9979496002197266,0.40821394324302673,0.916262149810791
60,0.003047812497243285,0.9980255365371704,0.4095834791660309,0.9165655374526978
61,0.00312591390684247,0.9978736042976379,0.4096491038799286,0.9168689250946045
62,0.0034968345426023006,0.9978736042976379,0.40604105591773987,0.9171723127365112
63,0.004145251587033272,0.9979496002197266,0.406278520822525,0.9168689250946045
