,loss,accuracy,val_loss,val_accuracy
0,3.1406362056732178,0.4107142984867096,1.3704346418380737,0.6953883767127991
1,0.6495137214660645,0.8601190447807312,0.7233048677444458,0.8137136101722717
2,0.35856810212135315,0.9107142686843872,0.6111254096031189,0.8258495330810547
3,0.25451332330703735,0.9441964030265808,0.5678151249885559,0.8304004669189453
4,0.1697748452425003,0.9680059552192688,0.5256490707397461,0.8407160043716431
5,0.16036275029182434,0.9642857313156128,0.5173954963684082,0.8473907709121704
6,0.12385693937540054,0.9754464030265808,0.48419031500816345,0.8507281541824341
7,0.10516761243343353,0.9799107313156128,0.48052874207496643,0.8504247665405273
8,0.07441753149032593,0.988095223903656,0.4742411971092224,0.8592233061790466
9,0.0652158260345459,0.9933035969734192,0.470237672328949,0.8577063083648682
10,0.066228948533535,0.9903273582458496,0.4827551245689392,0.8546723127365112
11,0.0655968189239502,0.9888392686843872,0.4586276412010193,0.8589199185371399
12,0.04325184226036072,0.9955357313156128,0.46036118268966675,0.861953854560852
13,0.03670627996325493,0.9977678656578064,0.45076367259025574,0.861953854560852
14,0.04705767706036568,0.9933035969734192,0.47701510787010193,0.852851927280426
15,0.03577926754951477,0.9947916865348816,0.46693775057792664,0.8555825352668762
16,0.03457050025463104,0.996279776096344,0.45036381483078003,0.8646844625473022
17,0.03572620078921318,0.992559552192688,0.45236966013908386,0.865898072719574
18,0.030945448204874992,0.9947916865348816,0.471356600522995,0.8601334691047668
19,0.032043058425188065,0.9947916865348816,0.4497993290424347,0.8598300814628601
20,0.024352826178073883,0.996279776096344,0.4408639073371887,0.8640776872634888
21,0.027571694925427437,0.996279776096344,0.4468492567539215,0.8643810749053955
22,0.02972477301955223,0.9947916865348816,0.4390732944011688,0.8680218458175659
23,0.024731436744332314,0.9955357313156128,0.4451291859149933,0.8677184581756592
24,0.022112993523478508,0.9977678656578064,0.45898106694221497,0.8634708523750305
25,0.02884221076965332,0.9955357313156128,0.445125013589859,0.8674150705337524
26,0.015905192121863365,0.9985119104385376,0.4378829598426819,0.8722693920135498
27,0.011816698126494884,1.0,0.4339808225631714,0.8689320683479309
28,0.01752842590212822,0.9977678656578064,0.43921056389808655,0.8689320683479309
29,0.014062546193599701,0.9985119104385376,0.4355565011501312,0.8728762269020081
30,0.028241736814379692,0.9955357313156128,0.44868943095207214,0.8710558414459229
31,0.011898231692612171,0.9992559552192688,0.44388917088508606,0.8710558414459229
32,0.012063229456543922,0.9992559552192688,0.44130000472068787,0.8695388436317444
33,0.017239876091480255,0.9970238208770752,0.4563286304473877,0.8692354559898376
34,0.01873048208653927,0.9977678656578064,0.4503291845321655,0.8701456189155579
35,0.0229444932192564,0.9970238208770752,0.450930655002594,0.8683252334594727
36,0.01773197390139103,0.9955357313156128,0.42405518889427185,0.8771237730979919
37,0.015857471153140068,0.9977678656578064,0.4289931654930115,0.874089777469635
38,0.016172155737876892,0.9970238208770752,0.46984022855758667,0.8677184581756592
39,0.011505474336445332,0.9970238208770752,0.4409657120704651,0.8737863898277283
40,0.011179535649716854,0.9977678656578064,0.4309372305870056,0.8771237730979919
41,0.019710689783096313,0.9955357313156128,0.45690491795539856,0.8701456189155579
42,0.02088032104074955,0.996279776096344,0.4624667465686798,0.8695388436317444
43,0.010801870375871658,0.9985119104385376,0.43705305457115173,0.875910222530365
44,0.008946634829044342,0.9985119104385376,0.4280535578727722,0.8768203854560852
45,0.006526164244860411,0.9992559552192688,0.43098726868629456,0.8768203854560852
46,0.012486930005252361,0.9977678656578064,0.4367481470108032,0.8734830021858215
47,0.005691030528396368,1.0,0.4443854093551636,0.8728762269020081
48,0.008188171312212944,0.9985119104385376,0.43682238459587097,0.8756067752838135
49,0.006691062822937965,0.9992559552192688,0.4372542202472687,0.8734830021858215
